epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
149,0.04436922057167343,"tensor(0.1032, device='cuda:0')","tensor(0.3385, device='cuda:0')","tensor(0.2918, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.1689, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0891, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.3918, device='cuda:0')","tensor(7.6730, device='cuda:0')","tensor(0.0934, device='cuda:0')"
150,0.04457286129827085,"tensor(0.0986, device='cuda:0')","tensor(0.3030, device='cuda:0')","tensor(0.1821, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.1543, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0922, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7235, device='cuda:0')","tensor(7.3922, device='cuda:0')","tensor(0.1211, device='cuda:0')"
151,0.04338871736241424,"tensor(0.0948, device='cuda:0')","tensor(0.3465, device='cuda:0')","tensor(0.2914, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0991, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0984, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8675, device='cuda:0')","tensor(7.2754, device='cuda:0')","tensor(0.1017, device='cuda:0')"
152,0.041570759661819626,"tensor(0.1039, device='cuda:0')","tensor(0.3213, device='cuda:0')","tensor(0.2895, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.8600, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0928, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4621, device='cuda:0')","tensor(7.9075, device='cuda:0')","tensor(0.1013, device='cuda:0')"
153,0.04715529618703801,"tensor(0.1050, device='cuda:0')","tensor(0.3020, device='cuda:0')","tensor(0.3364, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.2665, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0951, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.5103, device='cuda:0')","tensor(7.7081, device='cuda:0')","tensor(0.1038, device='cuda:0')"
154,0.04348100900002148,"tensor(0.0948, device='cuda:0')","tensor(0.3316, device='cuda:0')","tensor(0.2941, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0848, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1024, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8183, device='cuda:0')","tensor(7.3415, device='cuda:0')","tensor(0.1099, device='cuda:0')"
155,0.04453010597954626,"tensor(0.0962, device='cuda:0')","tensor(0.3097, device='cuda:0')","tensor(0.3599, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.1006, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0955, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.6061, device='cuda:0')","tensor(7.2771, device='cuda:0')","tensor(0.1117, device='cuda:0')"
156,0.04516213533023129,"tensor(0.1029, device='cuda:0')","tensor(0.3013, device='cuda:0')","tensor(0.4150, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.1628, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0947, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3826, device='cuda:0')","tensor(7.8538, device='cuda:0')","tensor(0.1036, device='cuda:0')"
157,0.04748977234830027,"tensor(0.1052, device='cuda:0')","tensor(0.2735, device='cuda:0')","tensor(0.2154, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4093, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0966, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7961, device='cuda:0')","tensor(7.8040, device='cuda:0')","tensor(0.1148, device='cuda:0')"
158,0.04211392771938573,"tensor(0.1000, device='cuda:0')","tensor(0.3233, device='cuda:0')","tensor(0.1997, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0106, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0931, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8015, device='cuda:0')","tensor(7.6522, device='cuda:0')","tensor(0.1029, device='cuda:0')"
159,0.04206013987245767,"tensor(0.1018, device='cuda:0')","tensor(0.2941, device='cuda:0')","tensor(0.3168, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9444, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0941, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.2584, device='cuda:0')","tensor(7.6273, device='cuda:0')","tensor(0.1040, device='cuda:0')"
160,0.042018115520477295,"tensor(0.0946, device='cuda:0')","tensor(0.3044, device='cuda:0')","tensor(0.2991, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9442, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0932, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6331, device='cuda:0')","tensor(7.2118, device='cuda:0')","tensor(0.1152, device='cuda:0')"
161,0.04119947698453198,"tensor(0.1052, device='cuda:0')","tensor(0.3277, device='cuda:0')","tensor(0.2673, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.8672, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0921, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1851, device='cuda:0')","tensor(7.9009, device='cuda:0')","tensor(0.1011, device='cuda:0')"
162,0.04130961745977402,"tensor(0.0962, device='cuda:0')","tensor(0.3238, device='cuda:0')","tensor(0.3555, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9174, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0917, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.6162, device='cuda:0')","tensor(7.2040, device='cuda:0')","tensor(0.1022, device='cuda:0')"
163,0.04204001601623452,"tensor(0.1010, device='cuda:0')","tensor(0.2996, device='cuda:0')","tensor(0.3851, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9784, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0927, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9315, device='cuda:0')","tensor(7.5493, device='cuda:0')","tensor(0.1002, device='cuda:0')"
164,0.042963054679010224,"tensor(0.0916, device='cuda:0')","tensor(0.3124, device='cuda:0')","tensor(0.3145, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0212, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0896, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3038, device='cuda:0')","tensor(7.1791, device='cuda:0')","tensor(0.0997, device='cuda:0')"
165,0.04086611419916153,"tensor(0.1023, device='cuda:0')","tensor(0.2973, device='cuda:0')","tensor(0.3704, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.8759, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0921, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5144, device='cuda:0')","tensor(7.8557, device='cuda:0')","tensor(0.1015, device='cuda:0')"
166,0.03950775447099105,"tensor(0.0924, device='cuda:0')","tensor(0.2823, device='cuda:0')","tensor(0.2365, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.7687, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0882, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6933, device='cuda:0')","tensor(7.0466, device='cuda:0')","tensor(0.1086, device='cuda:0')"
167,0.04122616820361303,"tensor(0.1000, device='cuda:0')","tensor(0.3397, device='cuda:0')","tensor(0.3023, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9133, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0921, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7042, device='cuda:0')","tensor(7.5783, device='cuda:0')","tensor(0.1087, device='cuda:0')"
168,0.038832975956408874,"tensor(0.0959, device='cuda:0')","tensor(0.3138, device='cuda:0')","tensor(0.2095, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.7326, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0869, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.2724, device='cuda:0')","tensor(7.2321, device='cuda:0')","tensor(0.1037, device='cuda:0')"
169,0.04128077107927074,"tensor(0.1006, device='cuda:0')","tensor(0.2937, device='cuda:0')","tensor(0.3034, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9059, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0900, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6173, device='cuda:0')","tensor(7.6343, device='cuda:0')","tensor(0.1105, device='cuda:0')"
170,0.04108075991920803,"tensor(0.0930, device='cuda:0')","tensor(0.3179, device='cuda:0')","tensor(0.2906, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9177, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0884, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0563, device='cuda:0')","tensor(7.1418, device='cuda:0')","tensor(0.1073, device='cuda:0')"
171,0.04094355035087337,"tensor(0.0931, device='cuda:0')","tensor(0.3351, device='cuda:0')","tensor(0.3354, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.8794, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0900, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2796, device='cuda:0')","tensor(7.1454, device='cuda:0')","tensor(0.1023, device='cuda:0')"
172,0.040373401473397796,"tensor(0.0937, device='cuda:0')","tensor(0.3854, device='cuda:0')","tensor(0.2863, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.8745, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0913, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0779, device='cuda:0')","tensor(7.2231, device='cuda:0')","tensor(0.0944, device='cuda:0')"
173,0.03974890401181967,"tensor(0.0987, device='cuda:0')","tensor(0.3056, device='cuda:0')","tensor(0.2090, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.7921, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0887, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6462, device='cuda:0')","tensor(7.5135, device='cuda:0')","tensor(0.1100, device='cuda:0')"
174,0.04232367427776689,"tensor(0.1109, device='cuda:0')","tensor(0.2989, device='cuda:0')","tensor(0.3026, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0373, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0873, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.6217, device='cuda:0')","tensor(8.1344, device='cuda:0')","tensor(0.1059, device='cuda:0')"
175,0.03970744153079779,"tensor(0.0947, device='cuda:0')","tensor(0.3061, device='cuda:0')","tensor(0.2950, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.8963, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0877, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8963, device='cuda:0')","tensor(7.2393, device='cuda:0')","tensor(0.1213, device='cuda:0')"
176,0.0393137168949065,"tensor(0.0958, device='cuda:0')","tensor(0.3125, device='cuda:0')","tensor(0.2565, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.7721, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0860, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9584, device='cuda:0')","tensor(7.2664, device='cuda:0')","tensor(0.1053, device='cuda:0')"
177,0.038444702634992806,"tensor(0.0964, device='cuda:0')","tensor(0.2995, device='cuda:0')","tensor(0.2868, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.7382, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0886, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.0426, device='cuda:0')","tensor(7.3251, device='cuda:0')","tensor(0.1097, device='cuda:0')"
178,0.03831145110661569,"tensor(0.0989, device='cuda:0')","tensor(0.3302, device='cuda:0')","tensor(0.2364, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.7067, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0913, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5136, device='cuda:0')","tensor(7.6205, device='cuda:0')","tensor(0.1048, device='cuda:0')"
179,0.04172843710883804,"tensor(0.0919, device='cuda:0')","tensor(0.3341, device='cuda:0')","tensor(0.2942, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.9102, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0879, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9740, device='cuda:0')","tensor(7.1112, device='cuda:0')","tensor(0.1017, device='cuda:0')"
180,0.04295610506897387,"tensor(0.1005, device='cuda:0')","tensor(0.2665, device='cuda:0')","tensor(0.2915, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0160, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0892, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.7264, device='cuda:0')","tensor(7.4710, device='cuda:0')","tensor(0.1138, device='cuda:0')"
181,0.04341489594915639,"tensor(0.1020, device='cuda:0')","tensor(0.2916, device='cuda:0')","tensor(0.5156, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0684, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0920, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3586, device='cuda:0')","tensor(7.7966, device='cuda:0')","tensor(0.1212, device='cuda:0')"
182,0.04350411648983541,"tensor(0.0956, device='cuda:0')","tensor(0.3095, device='cuda:0')","tensor(0.4389, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0597, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0924, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8789, device='cuda:0')","tensor(7.2824, device='cuda:0')","tensor(0.1038, device='cuda:0')"
183,0.03945710769166117,"tensor(0.0992, device='cuda:0')","tensor(0.2828, device='cuda:0')","tensor(0.4087, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.7896, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0901, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7658, device='cuda:0')","tensor(7.5296, device='cuda:0')","tensor(0.1045, device='cuda:0')"
184,0.040237824473044144,"tensor(0.1010, device='cuda:0')","tensor(0.3042, device='cuda:0')","tensor(0.4463, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.8108, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0910, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0552, device='cuda:0')","tensor(7.5756, device='cuda:0')","tensor(0.1011, device='cuda:0')"
185,0.04097256793276123,"tensor(0.0856, device='cuda:0')","tensor(0.3292, device='cuda:0')","tensor(0.3406, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.8148, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0818, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3409, device='cuda:0')","tensor(6.5678, device='cuda:0')","tensor(0.1053, device='cuda:0')"
186,0.03430749929469565,"tensor(0.0866, device='cuda:0')","tensor(0.3611, device='cuda:0')","tensor(0.1524, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.3010, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0789, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2330, device='cuda:0')","tensor(6.6646, device='cuda:0')","tensor(0.0974, device='cuda:0')"
187,0.03207870078799517,"tensor(0.0858, device='cuda:0')","tensor(0.3123, device='cuda:0')","tensor(0.0881, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1153, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0745, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8083, device='cuda:0')","tensor(6.5121, device='cuda:0')","tensor(0.1063, device='cuda:0')"
188,0.029903599263533302,"tensor(0.0843, device='cuda:0')","tensor(0.3473, device='cuda:0')","tensor(0.0733, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8813, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0714, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4151, device='cuda:0')","tensor(6.4625, device='cuda:0')","tensor(0.0998, device='cuda:0')"
189,0.029861161728268085,"tensor(0.0874, device='cuda:0')","tensor(0.3442, device='cuda:0')","tensor(0.0623, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8864, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0705, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9580, device='cuda:0')","tensor(6.6367, device='cuda:0')","tensor(0.1016, device='cuda:0')"
190,0.029235425040773724,"tensor(0.0867, device='cuda:0')","tensor(0.3593, device='cuda:0')","tensor(0.0840, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8848, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0702, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.5768, device='cuda:0')","tensor(6.5005, device='cuda:0')","tensor(0.0996, device='cuda:0')"
191,0.02692330814898014,"tensor(0.0866, device='cuda:0')","tensor(0.3359, device='cuda:0')","tensor(0.0582, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6834, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0699, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3412, device='cuda:0')","tensor(6.5739, device='cuda:0')","tensor(0.0990, device='cuda:0')"
192,0.025274881364210793,"tensor(0.0854, device='cuda:0')","tensor(0.3368, device='cuda:0')","tensor(0.0609, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5393, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0669, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7287, device='cuda:0')","tensor(6.4919, device='cuda:0')","tensor(0.1039, device='cuda:0')"
193,0.023819953365170437,"tensor(0.0841, device='cuda:0')","tensor(0.3542, device='cuda:0')","tensor(0.0415, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3917, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0644, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9059, device='cuda:0')","tensor(6.3742, device='cuda:0')","tensor(0.1014, device='cuda:0')"
194,0.02304823801893255,"tensor(0.0825, device='cuda:0')","tensor(0.3527, device='cuda:0')","tensor(0.0428, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3464, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0640, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5371, device='cuda:0')","tensor(6.3835, device='cuda:0')","tensor(0.1017, device='cuda:0')"
195,0.022176909138974937,"tensor(0.0837, device='cuda:0')","tensor(0.3634, device='cuda:0')","tensor(0.0340, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2642, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0639, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9489, device='cuda:0')","tensor(6.3771, device='cuda:0')","tensor(0.1008, device='cuda:0')"
196,0.021867269326163376,"tensor(0.0849, device='cuda:0')","tensor(0.3731, device='cuda:0')","tensor(0.0259, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2312, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0625, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.0373, device='cuda:0')","tensor(6.3946, device='cuda:0')","tensor(0.1005, device='cuda:0')"
197,0.02157269855556281,"tensor(0.0854, device='cuda:0')","tensor(0.3713, device='cuda:0')","tensor(0.0830, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2060, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0634, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.3803, device='cuda:0')","tensor(6.3877, device='cuda:0')","tensor(0.0981, device='cuda:0')"
198,0.02291867015478404,"tensor(0.0841, device='cuda:0')","tensor(0.3662, device='cuda:0')","tensor(0.3159, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2785, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0660, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8503, device='cuda:0')","tensor(6.4667, device='cuda:0')","tensor(0.1080, device='cuda:0')"
199,0.022104206049571865,"tensor(0.0862, device='cuda:0')","tensor(0.3854, device='cuda:0')","tensor(0.1241, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2215, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0660, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6790, device='cuda:0')","tensor(6.5049, device='cuda:0')","tensor(0.0989, device='cuda:0')"
